X,Y,CANTIDAD,SQR CANTIDAD,,,,,,,,
28.615,40.5108,0.038246811,0.195567919,,,,,,,,
28.615,40.5577,0.038246811,0.195567919,,,,,,,,
28.615,40.6046,0.038246811,0.195567919,,,,,,,,
28.615,40.6515,0.038246811,0.195567919,,,,,,,,
28.615,40.6984,0.038246811,0.195567919,,,,,,,,
28.615,40.7453,0.038246811,0.195567919,,,,,,,,
27.265,32.1151,0.038246811,0.195567919,,,,,,,,
27.265,32.5149,0.038246811,0.195567919,,,,,,,,
27.265,32.162,0.038246811,0.195567919,,,,,,,,
27.265,32.2089,0.038246811,0.195567919,,,,,,,,
27.265,32.2558,0.038246811,0.195567919,,,,,,,,
27.265,32.3027,0.038246811,0.195567919,,,,,,,,
27.265,32.3496,0.038246811,0.195567919,,,,,,,,
27.265,32.3965,0.038246811,0.195567919,,,,,,,,
27.265,32.4434,0.038246811,0.195567919,,,,,,,,
27.265,32.4903,0.038246811,0.195567919,,,,,,,,
27.265,31.3151,0.038246811,0.195567919,,,,,,,,
27.265,31.7149,0.038246811,0.195567919,,,,,,,,
27.265,31.362,0.038246811,0.195567919,,,,,,,,
27.265,31.4089,0.038246811,0.195567919,,,,,,,,
27.265,31.4558,0.038246811,0.195567919,,,,,,,,
27.265,31.5027,0.038246811,0.195567919,,,,,,,,
27.265,31.5496,0.038246811,0.195567919,,,,,,,,
27.265,31.5965,0.038246811,0.195567919,,,,,,,,
27.265,31.6434,0.038246811,0.195567919,,,,,,,,
27.265,31.6903,0.038246811,0.195567919,,,,,,,,
27.265,30.5151,0.038246811,0.195567919,,,,,,,,
27.265,30.9149,0.038246811,0.195567919,,,,,,,,
27.265,30.562,0.038246811,0.195567919,,,,,,,,
27.265,30.6089,0.038246811,0.195567919,,,,,,,,
27.265,30.6558,0.038246811,0.195567919,,,,,,,,
27.265,30.7027,0.038246811,0.195567919,,,,,,,,
27.265,30.7496,0.038246811,0.195567919,,,,,,,,
27.265,30.7965,0.038246811,0.195567919,,,,,,,,
27.265,30.8434,0.038246811,0.195567919,,,,,,,,
27.265,30.8903,0.038246811,0.195567919,,,,,,,,
27.265,29.7151,0.038246811,0.195567919,,,,,,,,
27.265,30.1149,0.038246811,0.195567919,,,,,,,,
27.265,29.762,0.038246811,0.195567919,,,,,,,,
27.265,29.8089,0.038246811,0.195567919,,,,,,,,
27.265,29.8558,0.038246811,0.195567919,,,,,,,,
27.265,29.9027,0.038246811,0.195567919,,,,,,,,
27.265,29.9496,0.038246811,0.195567919,,,,,,,,
27.265,29.9965,0.038246811,0.195567919,,,,,,,,
27.265,30.0434,0.038246811,0.195567919,,,,,,,,
27.265,30.0903,0.038246811,0.195567919,,,,,,,,
19.09,16.3099,0.038246811,0.195567919,,,,,,,,
19.09,16.0508,0.038246811,0.195567919,,,,,,,,
19.09,16.0977,0.038246811,0.195567919,,,,,,,,
19.09,16.1446,0.038246811,0.195567919,,,,,,,,
19.09,16.1915,0.038246811,0.195567919,,,,,,,,
19.09,16.2384,0.038246811,0.195567919,,,,,,,,
19.09,16.2853,0.038246811,0.195567919,,,,,,,,
19.09,16.7101,0.038246811,0.195567919,,,,,,,,
19.09,17.1099,0.038246811,0.195567919,,,,,,,,
19.09,16.757,0.038246811,0.195567919,,,,,,,,
19.09,16.8039,0.038246811,0.195567919,,,,,,,,
19.09,16.8508,0.038246811,0.195567919,,,,,,,,
19.09,16.8977,0.038246811,0.195567919,,,,,,,,
19.09,16.9446,0.038246811,0.195567919,,,,,,,,
19.09,16.9915,0.038246811,0.195567919,,,,,,,,
19.09,17.0384,0.038246811,0.195567919,,,,,,,,
19.09,17.0853,0.038246811,0.195567919,,,,,,,,
19.09,17.5101,0.038246811,0.195567919,,,,,,,,
19.09,17.9099,0.038246811,0.195567919,,,,,,,,
19.09,17.557,0.038246811,0.195567919,,,,,,,,
19.09,17.6039,0.038246811,0.195567919,,,,,,,,
19.09,17.6508,0.038246811,0.195567919,,,,,,,,
19.09,17.6977,0.038246811,0.195567919,,,,,,,,
19.09,17.7446,0.038246811,0.195567919,,,,,,,,
19.09,17.7915,0.038246811,0.195567919,,,,,,,,
19.09,17.8384,0.038246811,0.195567919,,,,,,,,
19.09,17.8853,0.038246811,0.195567919,,,,,,,,
27.265,40.7699,0.038246811,0.195567919,,,,,,,,
27.265,40.3701,0.038246811,0.195567919,,,,,,,,
27.265,40.417,0.038246811,0.195567919,,,,,,,,
27.265,40.4639,0.038246811,0.195567919,,,,,,,,
27.265,40.5108,0.038246811,0.195567919,,,,,,,,
27.265,40.5577,0.038246811,0.195567919,,,,,,,,
27.265,40.6046,0.038246811,0.195567919,,,,,,,,
27.265,40.6515,0.038246811,0.195567919,,,,,,,,
27.265,40.6984,0.038246811,0.195567919,,,,,,,,
27.265,40.7453,0.038246811,0.195567919,,,,,,,,
27.265,39.9699,0.038246811,0.195567919,,,,,,,,
27.265,39.5701,0.038246811,0.195567919,,,,,,,,
27.265,39.617,0.038246811,0.195567919,,,,,,,,
27.265,39.6639,0.038246811,0.195567919,,,,,,,,
27.265,39.7108,0.038246811,0.195567919,,,,,,,,
27.265,39.7577,0.038246811,0.195567919,,,,,,,,
27.265,39.8046,0.038246811,0.195567919,,,,,,,,
27.265,39.8515,0.038246811,0.195567919,,,,,,,,
27.265,39.8984,0.038246811,0.195567919,,,,,,,,
27.265,39.9453,0.038246811,0.195567919,,,,,,,,
27.265,39.1699,0.038246811,0.195567919,,,,,,,,
27.265,38.7701,0.038246811,0.195567919,,,,,,,,
27.265,38.817,0.038246811,0.195567919,,,,,,,,
27.265,38.8639,0.038246811,0.195567919,,,,,,,,
27.265,38.9108,0.038246811,0.195567919,,,,,,,,
27.265,38.9577,0.038246811,0.195567919,,,,,,,,
27.265,39.0046,0.038246811,0.195567919,,,,,,,,
27.265,39.0515,0.038246811,0.195567919,,,,,,,,
27.265,39.0984,0.038246811,0.195567919,,,,,,,,
27.265,39.1453,0.038246811,0.195567919,,,,,,,,
27.265,38.3699,0.038246811,0.195567919,,,,,,,,
27.265,37.9701,0.038246811,0.195567919,,,,,,,,
27.265,38.017,0.038246811,0.195567919,,,,,,,,
27.265,38.0639,0.038246811,0.195567919,,,,,,,,
27.265,38.1108,0.038246811,0.195567919,,,,,,,,
27.265,38.1577,0.038246811,0.195567919,,,,,,,,
27.265,38.2046,0.038246811,0.195567919,,,,,,,,
27.265,38.2515,0.038246811,0.195567919,,,,,,,,
27.265,38.2984,0.038246811,0.195567919,,,,,,,,
27.265,38.3453,0.038246811,0.195567919,,,,,,,,
81.32,35.8299,0.038246811,0.195567919,,,,,,,,
81.32,35.4301,0.038246811,0.195567919,,,,,,,,
81.32,35.477,0.038246811,0.195567919,,,,,,,,
81.32,35.5239,0.038246811,0.195567919,,,,,,,,
81.32,35.5708,0.038246811,0.195567919,,,,,,,,
81.32,35.6177,0.038246811,0.195567919,,,,,,,,
81.32,35.6646,0.038246811,0.195567919,,,,,,,,
81.32,35.7115,0.038246811,0.195567919,,,,,,,,
81.32,35.7584,0.038246811,0.195567919,,,,,,,,
81.32,35.8053,0.038246811,0.195567919,,,,,,,,
81.32,36.6299,0.038246811,0.195567919,,,,,,,,
81.32,36.2301,0.038246811,0.195567919,,,,,,,,
81.32,36.277,0.038246811,0.195567919,,,,,,,,
81.32,36.3239,0.038246811,0.195567919,,,,,,,,
81.32,36.3708,0.038246811,0.195567919,,,,,,,,
81.32,36.4177,0.038246811,0.195567919,,,,,,,,
81.32,36.4646,0.038246811,0.195567919,,,,,,,,
81.32,36.5115,0.038246811,0.195567919,,,,,,,,
81.32,36.5584,0.038246811,0.195567919,,,,,,,,
81.32,36.6053,0.038246811,0.195567919,,,,,,,,
81.32,37.4299,0.038246811,0.195567919,,,,,,,,
81.32,37.0301,0.038246811,0.195567919,,,,,,,,
81.32,37.077,0.038246811,0.195567919,,,,,,,,
81.32,37.1239,0.038246811,0.195567919,,,,,,,,
81.32,37.1708,0.038246811,0.195567919,,,,,,,,
81.32,37.2177,0.038246811,0.195567919,,,,,,,,
81.32,37.2646,0.038246811,0.195567919,,,,,,,,
81.32,37.3115,0.038246811,0.195567919,,,,,,,,
81.32,37.3584,0.038246811,0.195567919,,,,,,,,
81.32,37.4053,0.038246811,0.195567919,,,,,,,,
81.32,38.2299,0.038246811,0.195567919,,,,,,,,
81.32,37.8301,0.038246811,0.195567919,,,,,,,,
81.32,37.877,0.038246811,0.195567919,,,,,,,,
81.32,37.9239,0.038246811,0.195567919,,,,,,,,
81.32,37.9708,0.038246811,0.195567919,,,,,,,,
81.32,38.0177,0.038246811,0.195567919,,,,,,,,
81.32,38.0646,0.038246811,0.195567919,,,,,,,,
81.32,38.1115,0.038246811,0.195567919,,,,,,,,
81.32,38.1584,0.038246811,0.195567919,,,,,,,,
81.32,38.2053,0.038246811,0.195567919,,,,,,,,
28.89,27.0216,0.03134212,0.177037059,,,,,,,,
28.89,25.9212,0.03134212,0.177037059,,,,,,,,
28.89,25.9636,0.03134212,0.177037059,,,,,,,,
28.89,26.006,0.03134212,0.177037059,,,,,,,,
28.89,26.0484,0.03134212,0.177037059,,,,,,,,
28.89,26.0908,0.03134212,0.177037059,,,,,,,,
28.89,26.1332,0.03134212,0.177037059,,,,,,,,
28.89,26.1756,0.03134212,0.177037059,,,,,,,,
28.89,26.218,0.03134212,0.177037059,,,,,,,,
28.89,26.2604,0.03134212,0.177037059,,,,,,,,
28.89,26.3028,0.03134212,0.177037059,,,,,,,,
28.89,26.3452,0.03134212,0.177037059,,,,,,,,
28.89,26.3876,0.03134212,0.177037059,,,,,,,,
28.89,26.43,0.03134212,0.177037059,,,,,,,,
28.89,26.4724,0.03134212,0.177037059,,,,,,,,
28.89,26.5148,0.03134212,0.177037059,,,,,,,,
28.89,26.5572,0.03134212,0.177037059,,,,,,,,
28.89,26.5996,0.03134212,0.177037059,,,,,,,,
28.89,26.642,0.03134212,0.177037059,,,,,,,,
28.89,26.6844,0.03134212,0.177037059,,,,,,,,
28.89,26.7268,0.03134212,0.177037059,,,,,,,,
28.89,26.7692,0.03134212,0.177037059,,,,,,,,
28.89,26.8116,0.03134212,0.177037059,,,,,,,,
28.89,26.854,0.03134212,0.177037059,,,,,,,,
28.89,26.8964,0.03134212,0.177037059,,,,,,,,
28.89,26.9388,0.03134212,0.177037059,,,,,,,,
28.89,26.9812,0.03134212,0.177037059,,,,,,,,
28.89,24.4216,0.03134212,0.177037059,,,,,,,,
28.89,23.3212,0.03134212,0.177037059,,,,,,,,
28.89,23.3636,0.03134212,0.177037059,,,,,,,,
28.89,23.406,0.03134212,0.177037059,,,,,,,,
28.89,23.4484,0.03134212,0.177037059,,,,,,,,
28.89,23.4908,0.03134212,0.177037059,,,,,,,,
28.89,23.5332,0.03134212,0.177037059,,,,,,,,
28.89,23.5756,0.03134212,0.177037059,,,,,,,,
28.89,23.618,0.03134212,0.177037059,,,,,,,,
28.89,23.6604,0.03134212,0.177037059,,,,,,,,
28.89,23.7028,0.03134212,0.177037059,,,,,,,,
28.89,23.7452,0.03134212,0.177037059,,,,,,,,
28.89,23.7876,0.03134212,0.177037059,,,,,,,,
28.89,23.83,0.03134212,0.177037059,,,,,,,,
28.89,23.8724,0.03134212,0.177037059,,,,,,,,
28.89,23.9148,0.03134212,0.177037059,,,,,,,,
28.89,23.9572,0.03134212,0.177037059,,,,,,,,
28.89,23.9996,0.03134212,0.177037059,,,,,,,,
28.89,24.042,0.03134212,0.177037059,,,,,,,,
28.89,24.0844,0.03134212,0.177037059,,,,,,,,
28.89,24.1268,0.03134212,0.177037059,,,,,,,,
28.89,24.1692,0.03134212,0.177037059,,,,,,,,
28.89,24.2116,0.03134212,0.177037059,,,,,,,,
28.89,24.254,0.03134212,0.177037059,,,,,,,,
28.89,24.2964,0.03134212,0.177037059,,,,,,,,
28.89,24.3388,0.03134212,0.177037059,,,,,,,,
28.89,24.3812,0.03134212,0.177037059,,,,,,,,
27.94,27.0216,0.03134212,0.177037059,,,,,,,,
27.94,25.9212,0.03134212,0.177037059,,,,,,,,
27.94,25.9636,0.03134212,0.177037059,,,,,,,,
27.94,26.006,0.03134212,0.177037059,,,,,,,,
27.94,26.0484,0.03134212,0.177037059,,,,,,,,
27.94,26.0908,0.03134212,0.177037059,,,,,,,,
27.94,26.1332,0.03134212,0.177037059,,,,,,,,
27.94,26.1756,0.03134212,0.177037059,,,,,,,,
27.94,26.218,0.03134212,0.177037059,,,,,,,,
27.94,26.2604,0.03134212,0.177037059,,,,,,,,
27.94,26.3028,0.03134212,0.177037059,,,,,,,,
27.94,26.3452,0.03134212,0.177037059,,,,,,,,
27.94,26.3876,0.03134212,0.177037059,,,,,,,,
27.94,26.43,0.03134212,0.177037059,,,,,,,,
27.94,26.4724,0.03134212,0.177037059,,,,,,,,
27.94,26.5148,0.03134212,0.177037059,,,,,,,,
27.94,26.5572,0.03134212,0.177037059,,,,,,,,
27.94,26.5996,0.03134212,0.177037059,,,,,,,,
27.94,26.642,0.03134212,0.177037059,,,,,,,,
27.94,26.6844,0.03134212,0.177037059,,,,,,,,
27.94,26.7268,0.03134212,0.177037059,,,,,,,,
27.94,26.7692,0.03134212,0.177037059,,,,,,,,
27.94,26.8116,0.03134212,0.177037059,,,,,,,,
27.94,26.854,0.03134212,0.177037059,,,,,,,,
27.94,26.8964,0.03134212,0.177037059,,,,,,,,
27.94,26.9388,0.03134212,0.177037059,,,,,,,,
27.94,26.9812,0.03134212,0.177037059,,,,,,,,
26.99,27.0216,0.03134212,0.177037059,,,,,,,,
26.99,25.9212,0.03134212,0.177037059,,,,,,,,
26.99,25.9636,0.03134212,0.177037059,,,,,,,,
26.99,26.006,0.03134212,0.177037059,,,,,,,,
26.99,26.0484,0.03134212,0.177037059,,,,,,,,
26.99,26.0908,0.03134212,0.177037059,,,,,,,,
26.99,26.1332,0.03134212,0.177037059,,,,,,,,
26.99,26.1756,0.03134212,0.177037059,,,,,,,,
26.99,26.218,0.03134212,0.177037059,,,,,,,,
26.99,26.2604,0.03134212,0.177037059,,,,,,,,
26.99,26.3028,0.03134212,0.177037059,,,,,,,,
26.99,26.3452,0.03134212,0.177037059,,,,,,,,
26.99,26.3876,0.03134212,0.177037059,,,,,,,,
26.99,26.43,0.03134212,0.177037059,,,,,,,,
26.99,26.4724,0.03134212,0.177037059,,,,,,,,
26.99,26.5148,0.03134212,0.177037059,,,,,,,,
26.99,26.5572,0.03134212,0.177037059,,,,,,,,
26.99,26.5996,0.03134212,0.177037059,,,,,,,,
26.99,26.642,0.03134212,0.177037059,,,,,,,,
26.99,26.6844,0.03134212,0.177037059,,,,,,,,
26.99,26.7268,0.03134212,0.177037059,,,,,,,,
26.99,26.7692,0.03134212,0.177037059,,,,,,,,
26.99,26.8116,0.03134212,0.177037059,,,,,,,,
26.99,26.854,0.03134212,0.177037059,,,,,,,,
26.99,26.8964,0.03134212,0.177037059,,,,,,,,
26.99,26.9388,0.03134212,0.177037059,,,,,,,,
26.99,26.9812,0.03134212,0.177037059,,,,,,,,
26.99,24.4216,0.03134212,0.177037059,,,,,,,,
26.99,23.3212,0.03134212,0.177037059,,,,,,,,
26.99,23.3636,0.03134212,0.177037059,,,,,,,,
26.99,23.406,0.03134212,0.177037059,,,,,,,,
26.99,23.4484,0.03134212,0.177037059,,,,,,,,
26.99,23.4908,0.03134212,0.177037059,,,,,,,,
26.99,23.5332,0.03134212,0.177037059,,,,,,,,
26.99,23.5756,0.03134212,0.177037059,,,,,,,,
26.99,23.618,0.03134212,0.177037059,,,,,,,,
26.99,23.6604,0.03134212,0.177037059,,,,,,,,
26.99,23.7028,0.03134212,0.177037059,,,,,,,,
26.99,23.7452,0.03134212,0.177037059,,,,,,,,
26.99,23.7876,0.03134212,0.177037059,,,,,,,,
26.99,23.83,0.03134212,0.177037059,,,,,,,,
26.99,23.8724,0.03134212,0.177037059,,,,,,,,
26.99,23.9148,0.03134212,0.177037059,,,,,,,,
26.99,23.9572,0.03134212,0.177037059,,,,,,,,
26.99,23.9996,0.03134212,0.177037059,,,,,,,,
26.99,24.042,0.03134212,0.177037059,,,,,,,,
26.99,24.0844,0.03134212,0.177037059,,,,,,,,
26.99,24.1268,0.03134212,0.177037059,,,,,,,,
26.99,24.1692,0.03134212,0.177037059,,,,,,,,
26.99,24.2116,0.03134212,0.177037059,,,,,,,,
26.99,24.254,0.03134212,0.177037059,,,,,,,,
26.99,24.2964,0.03134212,0.177037059,,,,,,,,
26.99,24.3388,0.03134212,0.177037059,,,,,,,,
26.99,24.3812,0.03134212,0.177037059,,,,,,,,
19.288,31.4261,0.03000282,0.173213221,,,,,,,,
19.288,29.5339,0.03000282,0.173213221,,,,,,,,
19.288,29.5698,0.03000282,0.173213221,,,,,,,,
19.288,29.6057,0.03000282,0.173213221,,,,,,,,
19.288,29.6416,0.03000282,0.173213221,,,,,,,,
19.288,29.6775,0.03000282,0.173213221,,,,,,,,
19.288,29.7134,0.03000282,0.173213221,,,,,,,,
19.288,29.7493,0.03000282,0.173213221,,,,,,,,
19.288,29.7852,0.03000282,0.173213221,,,,,,,,
19.288,29.8211,0.03000282,0.173213221,,,,,,,,
19.288,29.857,0.03000282,0.173213221,,,,,,,,
19.288,29.8929,0.03000282,0.173213221,,,,,,,,
19.288,29.9288,0.03000282,0.173213221,,,,,,,,
19.288,29.9647,0.03000282,0.173213221,,,,,,,,
19.288,30.0006,0.03000282,0.173213221,,,,,,,,
19.288,30.0365,0.03000282,0.173213221,,,,,,,,
19.288,30.0724,0.03000282,0.173213221,,,,,,,,
19.288,30.1083,0.03000282,0.173213221,,,,,,,,
19.288,30.1442,0.03000282,0.173213221,,,,,,,,
19.288,30.1801,0.03000282,0.173213221,,,,,,,,
19.288,30.216,0.03000282,0.173213221,,,,,,,,
19.288,30.2519,0.03000282,0.173213221,,,,,,,,
19.288,30.2878,0.03000282,0.173213221,,,,,,,,
19.288,30.3237,0.03000282,0.173213221,,,,,,,,
19.288,30.3596,0.03000282,0.173213221,,,,,,,,
19.288,30.3955,0.03000282,0.173213221,,,,,,,,
19.288,30.4314,0.03000282,0.173213221,,,,,,,,
19.288,30.4673,0.03000282,0.173213221,,,,,,,,
19.288,30.5032,0.03000282,0.173213221,,,,,,,,
19.288,30.5391,0.03000282,0.173213221,,,,,,,,
19.288,30.575,0.03000282,0.173213221,,,,,,,,
19.288,30.6109,0.03000282,0.173213221,,,,,,,,
19.288,30.6468,0.03000282,0.173213221,,,,,,,,
19.288,30.6827,0.03000282,0.173213221,,,,,,,,
19.288,30.7186,0.03000282,0.173213221,,,,,,,,
19.288,30.7545,0.03000282,0.173213221,,,,,,,,
19.288,30.7904,0.03000282,0.173213221,,,,,,,,
19.288,30.8263,0.03000282,0.173213221,,,,,,,,
19.288,30.8622,0.03000282,0.173213221,,,,,,,,
19.288,30.8981,0.03000282,0.173213221,,,,,,,,
19.288,30.934,0.03000282,0.173213221,,,,,,,,
19.288,30.9699,0.03000282,0.173213221,,,,,,,,
19.288,31.0058,0.03000282,0.173213221,,,,,,,,
19.288,31.0417,0.03000282,0.173213221,,,,,,,,
19.288,31.0776,0.03000282,0.173213221,,,,,,,,
19.288,31.1135,0.03000282,0.173213221,,,,,,,,
19.288,31.1494,0.03000282,0.173213221,,,,,,,,
19.288,31.1853,0.03000282,0.173213221,,,,,,,,
19.288,31.2212,0.03000282,0.173213221,,,,,,,,
19.288,31.2571,0.03000282,0.173213221,,,,,,,,
19.288,31.293,0.03000282,0.173213221,,,,,,,,
19.288,31.3289,0.03000282,0.173213221,,,,,,,,
19.288,31.3648,0.03000282,0.173213221,,,,,,,,
19.288,31.4007,0.03000282,0.173213221,,,,,,,,
18.288,31.4261,0.03000282,0.173213221,,,,,,,,
18.288,29.5339,0.03000282,0.173213221,,,,,,,,
18.288,29.5698,0.03000282,0.173213221,,,,,,,,
18.288,29.6057,0.03000282,0.173213221,,,,,,,,
18.288,29.6416,0.03000282,0.173213221,,,,,,,,
18.288,29.6775,0.03000282,0.173213221,,,,,,,,
18.288,29.7134,0.03000282,0.173213221,,,,,,,,
18.288,29.7493,0.03000282,0.173213221,,,,,,,,
18.288,29.7852,0.03000282,0.173213221,,,,,,,,
18.288,29.8211,0.03000282,0.173213221,,,,,,,,
18.288,29.857,0.03000282,0.173213221,,,,,,,,
18.288,29.8929,0.03000282,0.173213221,,,,,,,,
18.288,29.9288,0.03000282,0.173213221,,,,,,,,
18.288,29.9647,0.03000282,0.173213221,,,,,,,,
18.288,30.0006,0.03000282,0.173213221,,,,,,,,
18.288,30.0365,0.03000282,0.173213221,,,,,,,,
18.288,30.0724,0.03000282,0.173213221,,,,,,,,
18.288,30.1083,0.03000282,0.173213221,,,,,,,,
18.288,30.1442,0.03000282,0.173213221,,,,,,,,
18.288,30.1801,0.03000282,0.173213221,,,,,,,,
18.288,30.216,0.03000282,0.173213221,,,,,,,,
18.288,30.2519,0.03000282,0.173213221,,,,,,,,
18.288,30.2878,0.03000282,0.173213221,,,,,,,,
18.288,30.3237,0.03000282,0.173213221,,,,,,,,
18.288,30.3596,0.03000282,0.173213221,,,,,,,,
18.288,30.3955,0.03000282,0.173213221,,,,,,,,
18.288,30.4314,0.03000282,0.173213221,,,,,,,,
18.288,30.4673,0.03000282,0.173213221,,,,,,,,
18.288,30.5032,0.03000282,0.173213221,,,,,,,,
18.288,30.5391,0.03000282,0.173213221,,,,,,,,
18.288,30.575,0.03000282,0.173213221,,,,,,,,
18.288,30.6109,0.03000282,0.173213221,,,,,,,,
18.288,30.6468,0.03000282,0.173213221,,,,,,,,
18.288,30.6827,0.03000282,0.173213221,,,,,,,,
18.288,30.7186,0.03000282,0.173213221,,,,,,,,
18.288,30.7545,0.03000282,0.173213221,,,,,,,,
18.288,30.7904,0.03000282,0.173213221,,,,,,,,
18.288,30.8263,0.03000282,0.173213221,,,,,,,,
18.288,30.8622,0.03000282,0.173213221,,,,,,,,
18.288,30.8981,0.03000282,0.173213221,,,,,,,,
18.288,30.934,0.03000282,0.173213221,,,,,,,,
18.288,30.9699,0.03000282,0.173213221,,,,,,,,
18.288,31.0058,0.03000282,0.173213221,,,,,,,,
18.288,31.0417,0.03000282,0.173213221,,,,,,,,
18.288,31.0776,0.03000282,0.173213221,,,,,,,,
18.288,31.1135,0.03000282,0.173213221,,,,,,,,
18.288,31.1494,0.03000282,0.173213221,,,,,,,,
18.288,31.1853,0.03000282,0.173213221,,,,,,,,
18.288,31.2212,0.03000282,0.173213221,,,,,,,,
18.288,31.2571,0.03000282,0.173213221,,,,,,,,
18.288,31.293,0.03000282,0.173213221,,,,,,,,
18.288,31.3289,0.03000282,0.173213221,,,,,,,,
18.288,31.3648,0.03000282,0.173213221,,,,,,,,
18.288,31.4007,0.03000282,0.173213221,,,,,,,,
17.288,31.4261,0.03000282,0.173213221,,,,,,,,
17.288,29.5339,0.03000282,0.173213221,,,,,,,,
17.288,29.5698,0.03000282,0.173213221,,,,,,,,
17.288,29.6057,0.03000282,0.173213221,,,,,,,,
17.288,29.6416,0.03000282,0.173213221,,,,,,,,
17.288,29.6775,0.03000282,0.173213221,,,,,,,,
17.288,29.7134,0.03000282,0.173213221,,,,,,,,
17.288,29.7493,0.03000282,0.173213221,,,,,,,,
17.288,29.7852,0.03000282,0.173213221,,,,,,,,
17.288,29.8211,0.03000282,0.173213221,,,,,,,,
17.288,29.857,0.03000282,0.173213221,,,,,,,,
17.288,29.8929,0.03000282,0.173213221,,,,,,,,
17.288,29.9288,0.03000282,0.173213221,,,,,,,,
17.288,29.9647,0.03000282,0.173213221,,,,,,,,
17.288,30.0006,0.03000282,0.173213221,,,,,,,,
17.288,30.0365,0.03000282,0.173213221,,,,,,,,
17.288,30.0724,0.03000282,0.173213221,,,,,,,,
17.288,30.1083,0.03000282,0.173213221,,,,,,,,
17.288,30.1442,0.03000282,0.173213221,,,,,,,,
17.288,30.1801,0.03000282,0.173213221,,,,,,,,
17.288,30.216,0.03000282,0.173213221,,,,,,,,
17.288,30.2519,0.03000282,0.173213221,,,,,,,,
17.288,30.2878,0.03000282,0.173213221,,,,,,,,
17.288,30.3237,0.03000282,0.173213221,,,,,,,,
17.288,30.3596,0.03000282,0.173213221,,,,,,,,
17.288,30.3955,0.03000282,0.173213221,,,,,,,,
17.288,30.4314,0.03000282,0.173213221,,,,,,,,
17.288,30.4673,0.03000282,0.173213221,,,,,,,,
17.288,30.5032,0.03000282,0.173213221,,,,,,,,
17.288,30.5391,0.03000282,0.173213221,,,,,,,,
17.288,30.575,0.03000282,0.173213221,,,,,,,,
17.288,30.6109,0.03000282,0.173213221,,,,,,,,
17.288,30.6468,0.03000282,0.173213221,,,,,,,,
17.288,30.6827,0.03000282,0.173213221,,,,,,,,
17.288,30.7186,0.03000282,0.173213221,,,,,,,,
17.288,30.7545,0.03000282,0.173213221,,,,,,,,
17.288,30.7904,0.03000282,0.173213221,,,,,,,,
17.288,30.8263,0.03000282,0.173213221,,,,,,,,
17.288,30.8622,0.03000282,0.173213221,,,,,,,,
17.288,30.8981,0.03000282,0.173213221,,,,,,,,
17.288,30.934,0.03000282,0.173213221,,,,,,,,
17.288,30.9699,0.03000282,0.173213221,,,,,,,,
17.288,31.0058,0.03000282,0.173213221,,,,,,,,
17.288,31.0417,0.03000282,0.173213221,,,,,,,,
17.288,31.0776,0.03000282,0.173213221,,,,,,,,
17.288,31.1135,0.03000282,0.173213221,,,,,,,,
17.288,31.1494,0.03000282,0.173213221,,,,,,,,
17.288,31.1853,0.03000282,0.173213221,,,,,,,,
17.288,31.2212,0.03000282,0.173213221,,,,,,,,
17.288,31.2571,0.03000282,0.173213221,,,,,,,,
17.288,31.293,0.03000282,0.173213221,,,,,,,,
17.288,31.3289,0.03000282,0.173213221,,,,,,,,
17.288,31.3648,0.03000282,0.173213221,,,,,,,,
17.288,31.4007,0.03000282,0.173213221,,,,,,,,
56.8,35.6472,0.027824571,0.166806989,,,,,,,,
56.8,37.0456,0.027824571,0.166806989,,,,,,,,
56.8,35.6956,0.027824571,0.166806989,,,,,,,,
56.8,35.744,0.027824571,0.166806989,,,,,,,,
56.8,35.7924,0.027824571,0.166806989,,,,,,,,
56.8,35.8408,0.027824571,0.166806989,,,,,,,,
56.8,35.8892,0.027824571,0.166806989,,,,,,,,
56.8,35.9376,0.027824571,0.166806989,,,,,,,,
56.8,35.986,0.027824571,0.166806989,,,,,,,,
56.8,36.0344,0.027824571,0.166806989,,,,,,,,
56.8,36.0828,0.027824571,0.166806989,,,,,,,,
56.8,36.1312,0.027824571,0.166806989,,,,,,,,
56.8,36.1796,0.027824571,0.166806989,,,,,,,,
56.8,36.228,0.027824571,0.166806989,,,,,,,,
56.8,36.2764,0.027824571,0.166806989,,,,,,,,
56.8,36.3248,0.027824571,0.166806989,,,,,,,,
56.8,36.3732,0.027824571,0.166806989,,,,,,,,
56.8,36.4216,0.027824571,0.166806989,,,,,,,,
56.8,36.47,0.027824571,0.166806989,,,,,,,,
56.8,36.5184,0.027824571,0.166806989,,,,,,,,
56.8,36.5668,0.027824571,0.166806989,,,,,,,,
56.8,36.6152,0.027824571,0.166806989,,,,,,,,
56.8,36.6636,0.027824571,0.166806989,,,,,,,,
56.8,36.712,0.027824571,0.166806989,,,,,,,,
56.8,36.7604,0.027824571,0.166806989,,,,,,,,
56.8,36.8088,0.027824571,0.166806989,,,,,,,,
56.8,36.8572,0.027824571,0.166806989,,,,,,,,
56.8,36.9056,0.027824571,0.166806989,,,,,,,,
56.8,36.954,0.027824571,0.166806989,,,,,,,,
56.8,37.0024,0.027824571,0.166806989,,,,,,,,
56.3,35.6472,0.027824571,0.166806989,,,,,,,,
56.3,37.0456,0.027824571,0.166806989,,,,,,,,
56.3,35.6956,0.027824571,0.166806989,,,,,,,,
